Basic Information:,,,,,,,,,,,Instrument/ meteorological station information:,,,,,,,,,,,Gridded Data Product Information:,,,,Data Product Information:,,,,,
Data.set.name,Site,Variable,Statistic,Data.Interval,Start.Date,End.Date,Ongoing?,Data.Type,Gap.Free?,Source.Type,Meteorological.Station.Name.(ID),latitude,longitude,elevation,Instrument.Location,Instrument.Distance.From.Plot(km),Station.Elevation.Relative.To.Plot,Instrument.Location.Description,Instrument.height.or.depth(m),n.instruments,instrument.type/model,Gridded.Data.Product.Name,Gridded.Data.Product.URL.or.citation,Gridded.Data.Product.Spatial.Resolution,Gridded.data.product.notes,Data.Availability,Data.URL.or.location,Data.Contact(s),Related.Publication(s).or.Metadata,Notes,Record.Last.Updated
Lutz meteorological station at BCI,Barro Colorado Island,Wind speed & direction (2D),mean,15 min,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,,,Young Wind Monitor AQ,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Air Temperature ,daily maximum,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,1 m,,Novalynx 210-4411 Standard Thermometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Air Temperature ,daily minimum,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,1 m,,Novalynx 210-4411 Standard Thermometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Air Temperature ,daily maximum,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,42 m,,Novalynx 210-4411 Standard Thermometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Air Temperature ,daily minimum,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,42 m,,Novalynx 210-4411 Standard Thermometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Air Temperature ,daily maximum,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,48 m,,Novalynx 210-4411 Standard Thermometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Air Temperature ,daily minimum,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,48 m,,Novalynx 210-4411 Standard Thermometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Potential Evapotranspiration,total,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,42 m,,ET-Gauge,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Potential Evapotranspiration,total,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,48 m,,ET-Gauge,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Relative humidity ,mean,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,1 m,,BACHARACH Sling Psychrometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Relative humidity ,mean,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,20 m,,BACHARACH Sling Psychrometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Relative humidity ,mean,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,42 m,,BACHARACH Sling Psychrometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
Lutz meteorological station at BCI,Barro Colorado Island,Relative humidity ,mean,1 day,1984.01.21,2016.11.08,Y,Raw,No,instrument/ meteorological station,Physical Monitoring Program at BCI,9.166666667,-79.85,137 m,Multiple heights above/ within/ below canopy,,,immediately east of the laboratory clearing,48 m,,BACHARACH Sling Psychrometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/barrocolorado,,,from STRI physical monitoring,11/8/16
[meteorological station],Bukit Timah,(multiple),,,,,,,,instrument/ meteorological station,,,,,,,,station nearby at park headquarters,,,,NA,NA,NA,NA,Unspecified,,,,,7/10/17
Albrook Airbase meteorological station - STRI Physical Monitoring Program,Cocoli,Precipitation,,15 min,1998.04.01,present,Y,Raw,No,instrument/ meteorological station,Albrook Airbase (FAA),8.968889,-79.54944,10.1,,7.7,,Panama Canal Authority station 6.9 km from PNM crane,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. Due to problems with quality control, it is not recommended that data other than rainfall be used",12/12/16
Balboa Heights meteorological station - STRI Physical Monitoring Program,Cocoli,Precipitation,,15 min,1981.01.01,present,Y,Raw,No,instrument/ meteorological station,Balboa Heights (HTS),8.959444,-79.55417,30.5,,7.5,,Panama Canal Authority station 6.1 km from PNM crane,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. Due to problems with quality control, it is not recommended that data other than rainfall be used",12/12/16
Balboa Heights meteorological station - STRI Physical Monitoring Program,Cocoli,Wind speed & direction (2D),,hourly,1981.01.01,present,Y,Raw,No,instrument/ meteorological station,Balboa Heights (HTS),8.959444,-79.55417,30.5,,7.5,,Panama Canal Authority station 6.1 km from PNM crane,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. Due to problems with quality control, it is not recommended that data other than rainfall be used",12/12/16
Balboa Heights meteorological station - STRI Physical Monitoring Program,Cocoli,Air Temperature ,,hourly,1981.01.01,present,Y,Raw,No,instrument/ meteorological station,Balboa Heights (HTS),8.959444,-79.55417,30.5,,7.5,,Panama Canal Authority station 6.1 km from PNM crane,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. Due to problems with quality control, it is not recommended that data other than rainfall be used",12/12/16
Balboa Heights meteorological station - STRI Physical Monitoring Program,Cocoli,Relative humidity ,,hourly,1981.01.01,present,Y,Raw,No,instrument/ meteorological station,Balboa Heights (HTS),8.959444,-79.55417,30.5,,7.5,,Panama Canal Authority station 6.1 km from PNM crane,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. Due to problems with quality control, it is not recommended that data other than rainfall be used",12/12/16
Balboa Heights meteorological station - STRI Physical Monitoring Program,Cocoli,Barometric Pressure,,hourly,1981.01.01,present,Y,Raw,No,instrument/ meteorological station,Balboa Heights (HTS),8.959444,-79.55417,30.5,,7.5,,Panama Canal Authority station 6.1 km from PNM crane,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. Due to problems with quality control, it is not recommended that data other than rainfall be used",12/12/16
Balboa Heights meteorological station - STRI Physical Monitoring Program,Cocoli,Radiation: Solar (shortwave) radiation ,,hourly,1981.01.01,present,Y,Raw,No,instrument/ meteorological station,Balboa Heights (HTS),8.959444,-79.55417,30.5,,7.5,,Panama Canal Authority station 6.1 km from PNM crane,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. Due to problems with quality control, it is not recommended that data other than rainfall be used",12/12/16
Parque Natural Metropolitano canopy crane - STRI Physical Monitoring Program,Cocoli,Air Temperature ,mean,15 min,1995.01.01,present,Y,Raw,No,instrument/ meteorological station,Parque Natural Metropolitano Crane (PNM),8.99441,-79.543,,Below top of canopy,5.7,,"Located at the NW edge of Panam City in the Parque Natural Metropolitano and is surrounded by 80-year old, lowland semideciduous forest",25 m,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2010,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/metpark,Steve Paton (Smithsonain Tropical Research Institute),,,12/12/16
Parque Natural Metropolitano canopy crane - STRI Physical Monitoring Program,Cocoli,Air Temperature ,maximum,15 min,1995.01.01,present,Y,Raw,No,instrument/ meteorological station,Parque Natural Metropolitano Crane (PNM),8.99441,-79.543,,Below top of canopy,5.7,,"Located at the NW edge of Panam City in the Parque Natural Metropolitano and is surrounded by 80-year old, lowland semideciduous forest",25 m,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2011,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/metpark,Steve Paton (Smithsonain Tropical Research Institute),,,12/12/16
Parque Natural Metropolitano canopy crane - STRI Physical Monitoring Program,Cocoli,Air Temperature ,minimum,15 min,1995.01.01,present,Y,Raw,No,instrument/ meteorological station,Parque Natural Metropolitano Crane (PNM),8.99441,-79.543,,Below top of canopy,5.7,,"Located at the NW edge of Panam City in the Parque Natural Metropolitano and is surrounded by 80-year old, lowland semideciduous forest",25 m,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2012,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/metpark,Steve Paton (Smithsonain Tropical Research Institute),,,12/12/16
Parque Natural Metropolitano canopy crane - STRI Physical Monitoring Program,Cocoli,Precipitation,sum,15 min,1995.01.01,present,Y,Raw,No,instrument/ meteorological station,Parque Natural Metropolitano Crane (PNM),8.99441,-79.543,,Above canopy,5.7,,"Located at the NW edge of Panam City in the Parque Natural Metropolitano and is surrounded by 80-year old, lowland semideciduous forest",42 m,,Campbell Sci. TB4 electronic tipping bucket,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/metpark,Steve Paton (Smithsonain Tropical Research Institute),,,12/12/16
Parque Natural Metropolitano canopy crane - STRI Physical Monitoring Program,Cocoli,Relative humidity ,mean,15 min,1995.01.01,present,Y,Raw,No,instrument/ meteorological station,Parque Natural Metropolitano Crane (PNM),8.99441,-79.543,,Below top of canopy,5.7,,"Located at the NW edge of Panam City in the Parque Natural Metropolitano and is surrounded by 80-year old, lowland semideciduous forest",25 m,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2010,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/metpark,Steve Paton (Smithsonain Tropical Research Institute),,,12/12/16
Parque Natural Metropolitano canopy crane - STRI Physical Monitoring Program,Cocoli,Relative humidity ,maximum,15 min,1995.01.01,present,Y,Raw,No,instrument/ meteorological station,Parque Natural Metropolitano Crane (PNM),8.99441,-79.543,,Below top of canopy,5.7,,"Located at the NW edge of Panam City in the Parque Natural Metropolitano and is surrounded by 80-year old, lowland semideciduous forest",25 m,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2011,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/metpark,Steve Paton (Smithsonain Tropical Research Institute),,,12/12/16
Parque Natural Metropolitano canopy crane - STRI Physical Monitoring Program,Cocoli,Relative humidity ,minimum,15 min,1995.01.01,present,Y,Raw,No,instrument/ meteorological station,Parque Natural Metropolitano Crane (PNM),8.99441,-79.543,,Below top of canopy,5.7,,"Located at the NW edge of Panam City in the Parque Natural Metropolitano and is surrounded by 80-year old, lowland semideciduous forest",25 m,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2012,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/metpark,Steve Paton (Smithsonain Tropical Research Institute),,,12/12/16
