STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,year,flag,flagdp
USC00443229,"FRONT ROYAL, VA US",21/07/2013,,,0,,,91,69,69,2013,,
USC00443229,"FRONT ROYAL, VA US",22/07/2013,,,0.44,,,86,68,69,2013,,
USC00443229,"FRONT ROYAL, VA US",23/07/2013,,,1.06,,,85,69,69,2013,,
USC00443229,"FRONT ROYAL, VA US",24/07/2013,,,0,,,86,68,68,2013,,
USC00443229,"FRONT ROYAL, VA US",25/07/2013,,,0,,,80,59,59,2013,,
USC00443229,"FRONT ROYAL, VA US",26/07/2013,,,0,,,80,55,56,2013,,
USC00443229,"FRONT ROYAL, VA US",27/07/2013,,,0,,,82,55,66,2013,,
USC00443229,"FRONT ROYAL, VA US",28/07/2013,,,0.01,,,78,65,68,2013,,
USC00443229,"FRONT ROYAL, VA US",29/07/2013,,,0,,,83,58,58,2013,,
USC00443229,"FRONT ROYAL, VA US",30/07/2013,,,0,,,79,57,58,2013,,
USC00443229,"FRONT ROYAL, VA US",31/07/2013,,,0,,,81,57,61,2013,,
USC00443229,"FRONT ROYAL, VA US",1/8/2013,,,0.9,,,81,61,65,2013,,
USC00443229,"FRONT ROYAL, VA US",2/8/2013,,,0.25,,,83,62,63,2013,,
USC00443229,"FRONT ROYAL, VA US",3/8/2013,,,0,,,84,61,67,2013,,
USC00443229,"FRONT ROYAL, VA US",4/8/2013,,,0.04,,,73,61,62,2013,,
USC00443229,"FRONT ROYAL, VA US",5/8/2013,,,0,,,79,55,56,2013,,
USC00443229,"FRONT ROYAL, VA US",6/8/2013,,,0.01,,,79,55,64,2013,,
USC00443229,"FRONT ROYAL, VA US",7/8/2013,,,0.03,,,77,62,67,2013,,
USC00443229,"FRONT ROYAL, VA US",8/8/2013,,,0.02,,,82,67,71,2013,,
USC00443229,"FRONT ROYAL, VA US",9/8/2013,,,0.04,,,80,70,72,2013,,
USC00443229,"FRONT ROYAL, VA US",10/8/2013,,,0.01,,,86,70,70,2013,,
USC00443229,"FRONT ROYAL, VA US",11/8/2013,,,0.02,,,82,67,68,2013,,
USC00443229,"FRONT ROYAL, VA US",12/8/2013,,,0,,,82,68,68,2013,,
USC00443229,"FRONT ROYAL, VA US",13/08/2013,,,0.15,,,85,67,71,2013,,
USC00443229,"FRONT ROYAL, VA US",14/08/2013,,,0.58,,,84,55,56,2013,,
USC00443229,"FRONT ROYAL, VA US",15/08/2013,,,0.01,,,72,51,51,2013,,
USC00443229,"FRONT ROYAL, VA US",16/08/2013,,,0,,,75,51,53,2013,,
USC00443229,"FRONT ROYAL, VA US",17/08/2013,,,0,,,77,52,54,2013,,
USC00443229,"FRONT ROYAL, VA US",18/08/2013,,,0.13,,,77,53,60,2013,,
USC00443229,"FRONT ROYAL, VA US",19/08/2013,,,0,,,66,60,62,2013,,
USC00443229,"FRONT ROYAL, VA US",20/08/2013,,,0,,,75,62,62,2013,,
USC00443229,"FRONT ROYAL, VA US",21/08/2013,,,0,,,83,62,67,2013,,
USC00443229,"FRONT ROYAL, VA US",22/08/2013,,,0.12,,,86,66,66,2013,,
USC00443229,"FRONT ROYAL, VA US",23/08/2013,,,0,,,85,66,66,2013,,
USC00443229,"FRONT ROYAL, VA US",24/08/2013,,,0.71,,,72,55,55,2013,,
USC00443229,"FRONT ROYAL, VA US",25/08/2013,,,0.01,,,78,54,56,2013,,
USC00443229,"FRONT ROYAL, VA US",26/08/2013,,,0,,,80,56,64,2013,,
USC00443229,"FRONT ROYAL, VA US",27/08/2013,,,0,,,84,63,70,2013,,
USC00443229,"FRONT ROYAL, VA US",28/08/2013,,,0.01,,,84,70,71,2013,,
USC00443229,"FRONT ROYAL, VA US",29/08/2013,,,0.22,,,77,69,70,2013,,
USC00443229,"FRONT ROYAL, VA US",30/08/2013,,,0.11,,,82,65,66,2013,,
USC00443229,"FRONT ROYAL, VA US",31/08/2013,,,0,,,86,64,76,2013,,
USC00443229,"FRONT ROYAL, VA US",1/9/2013,,,0,,,87,67,67,2013,,
USC00443229,"FRONT ROYAL, VA US",2/9/2013,,,0.41,,,88,66,68,2013,,
USC00443229,"FRONT ROYAL, VA US",3/9/2013,,,0,,,88,68,70,2013,,
USC00443229,"FRONT ROYAL, VA US",4/9/2013,,,0,,,82,56,56,2013,,
USC00443229,"FRONT ROYAL, VA US",5/9/2013,,,0,,,80,56,58,2013,,
USC00443229,"FRONT ROYAL, VA US",6/9/2013,,,0,,,82,52,52,2013,,
USC00443229,"FRONT ROYAL, VA US",7/9/2013,,,0,,,74,51,51,2013,,
USC00443229,"FRONT ROYAL, VA US",8/9/2013,,,0,,,81,51,62,2013,,
USC00443229,"FRONT ROYAL, VA US",9/9/2013,,,0,,,85,62,62,2013,,
USC00443229,"FRONT ROYAL, VA US",10/9/2013,,,0,,,85,60,69,2013,,
USC00443229,"FRONT ROYAL, VA US",11/9/2013,,,0,,,91,67,71,2013,,
USC00443229,"FRONT ROYAL, VA US",12/9/2013,,,0,,,91,69,70,2013,,
USC00443229,"FRONT ROYAL, VA US",13/09/2013,,,0.03,,,87,65,66,2013,,
USC00443229,"FRONT ROYAL, VA US",14/09/2013,,,0,,,74,48,50,2013,,
USC00443229,"FRONT ROYAL, VA US",15/09/2013,,,0,,,66,46,46,2013,,
USC00443229,"FRONT ROYAL, VA US",16/09/2013,,,0,,,75,45,62,2013,,
USC00443229,"FRONT ROYAL, VA US",17/09/2013,,,0.1,,,67,51,51,2013,,
USC00443229,"FRONT ROYAL, VA US",18/09/2013,,,0,,,67,42,42,2013,,
USC00443229,"FRONT ROYAL, VA US",19/09/2013,,,0,,,69,41,52,2013,,
USC00443229,"FRONT ROYAL, VA US",20/09/2013,,,0,,,70,50,56,2013,,
USC00443229,"FRONT ROYAL, VA US",21/09/2013,,,0,,,78,55,62,2013,,
USC00443229,"FRONT ROYAL, VA US",22/09/2013,,,0.69,,,69,56,58,2013,,
USC00443229,"FRONT ROYAL, VA US",23/09/2013,,,0,,,71,51,51,2013,,
USC00443229,"FRONT ROYAL, VA US",24/09/2013,,,0,,,65,43,44,2013,,
USC00443229,"FRONT ROYAL, VA US",25/09/2013,,,0,,,71,40,47,2013,,
USC00443229,"FRONT ROYAL, VA US",26/09/2013,,,0,,,73,45,51,2013,,
USC00443229,"FRONT ROYAL, VA US",27/09/2013,,,0,,,73,48,49,2013,,
USC00443229,"FRONT ROYAL, VA US",28/09/2013,,,0,,,70,47,51,2013,,
USC00443229,"FRONT ROYAL, VA US",29/09/2013,,,0,,,64,47,47,2013,,
USC00443229,"FRONT ROYAL, VA US",30/09/2013,,,0,,,72,46,51,2013,,
USC00443229,"FRONT ROYAL, VA US",1/10/2013,,,0,,,75,47,58,2013,,
USC00443229,"FRONT ROYAL, VA US",2/10/2013,,,0,,,80,47,58,2013,,
USC00443229,"FRONT ROYAL, VA US",3/10/2013,,,0,,,83,57,59,2013,,
USC00443229,"FRONT ROYAL, VA US",4/10/2013,,,0,,,82,58,60,2013,,
USC00443229,"FRONT ROYAL, VA US",5/10/2013,,,0,,,85,60,63,2013,,
USC00443229,"FRONT ROYAL, VA US",6/10/2013,,,0,,,87,62,65,2013,,
USC00443229,"FRONT ROYAL, VA US",7/10/2013,,,0,,,86,62,71,2013,,
USC00443229,"FRONT ROYAL, VA US",8/10/2013,,,1,,,71,46,46,2013,,
USC00443229,"FRONT ROYAL, VA US",9/10/2013,,,0,,,66,45,47,2013,,
USC00443229,"FRONT ROYAL, VA US",10/10/2013,,,0.1,,,57,46,50,2013,,
USC00443229,"FRONT ROYAL, VA US",11/10/2013,,,1.21,,,57,46,52,2013,,
USC00443229,"FRONT ROYAL, VA US",12/10/2013,,,1.9,,,58,52,58,2013,,
USC00443229,"FRONT ROYAL, VA US",13/10/2013,,,1,,,60,55,56,2013,,
USC00443229,"FRONT ROYAL, VA US",14/10/2013,,,0.54,,,57,54,54,2013,,
USC00443229,"FRONT ROYAL, VA US",15/10/2013,,,0.02,,,66,48,48,2013,,
USC00443229,"FRONT ROYAL, VA US",16/10/2013,,,0,,,69,46,53,2013,,
USC00443229,"FRONT ROYAL, VA US",17/10/2013,,,0,,,69,53,59,2013,,
USC00443229,"FRONT ROYAL, VA US",18/10/2013,,,0.1,,,73,52,52,2013,,
USC00443229,"FRONT ROYAL, VA US",19/10/2013,,,0,,,65,42,43,2013,,
USC00443229,"FRONT ROYAL, VA US",20/10/2013,,,0.02,,,63,42,43,2013,,
USC00443229,"FRONT ROYAL, VA US",21/10/2013,,,0,,,61,39,40,2013,,
USC00443229,"FRONT ROYAL, VA US",22/10/2013,,,0,,,66,38,52,2013,,
USC00443229,"FRONT ROYAL, VA US",23/10/2013,,,0,,,63,41,42,2013,,
USC00443229,"FRONT ROYAL, VA US",24/10/2013,,,0,,,52,40,40,2013,,
USC00443229,"FRONT ROYAL, VA US",25/10/2013,,,0,,,49,34,34,2013,,
USC00443229,"FRONT ROYAL, VA US",26/10/2013,,,0,,,51,31,32,2013,,
USC00443229,"FRONT ROYAL, VA US",27/10/2013,,,0,,,55,29,47,2013,,
USC00443229,"FRONT ROYAL, VA US",28/10/2013,,,0,,,60,29,38,2013,,
USC00443229,"FRONT ROYAL, VA US",29/10/2013,,,0,,,63,29,38,2013,,
USC00443229,"FRONT ROYAL, VA US",30/10/2013,,,0,,,62,37,51,2013,,
USC00443229,"FRONT ROYAL, VA US",31/10/2013,,,0,,,70,51,57,2013,,
USC00443229,"FRONT ROYAL, VA US",1/11/2013,,,0,,,70,56,70,2013,,
USC00443229,"FRONT ROYAL, VA US",2/11/2013,,,0.14,,,75,48,48,2013,,
USC00443229,"FRONT ROYAL, VA US",4/11/2013,2,0,,,,55,29,29,2013,,
USC00443229,"FRONT ROYAL, VA US",5/11/2013,,,0,,,44,28,33,2013,,
USC00443229,"FRONT ROYAL, VA US",6/11/2013,,,0,,,52,32,48,2013,,
USC00443229,"FRONT ROYAL, VA US",7/11/2013,,,0,,,70,47,62,2013,,
USC00443229,"FRONT ROYAL, VA US",8/11/2013,,,0.02,,,62,40,42,2013,,
USC00443229,"FRONT ROYAL, VA US",9/11/2013,,,0,,,50,28,29,2013,,
USC00443229,"FRONT ROYAL, VA US",10/11/2013,,,0,,,55,29,45,2013,,
USC00443229,"FRONT ROYAL, VA US",11/11/2013,,,0,,,60,34,34,2013,,
USC00443229,"FRONT ROYAL, VA US",12/11/2013,,,0,,,58,33,41,2013,,
USC00443229,"FRONT ROYAL, VA US",13/11/2013,,,0,,,41,27,28,2013,,
USC00443229,"FRONT ROYAL, VA US",14/11/2013,,,0,,,41,21,29,2013,,
USC00443229,"FRONT ROYAL, VA US",15/11/2013,,,0,,,60,27,35,2013,,
USC00443229,"FRONT ROYAL, VA US",16/11/2013,,,0.05,,,61,32,,2013,,
USC00443229,"FRONT ROYAL, VA US",17/11/2013,,,0,,,58,43,50,2013,,
USC00443229,"FRONT ROYAL, VA US",18/11/2013,,,0.26,,,63,50,57,2013,,
USC00443229,"FRONT ROYAL, VA US",19/11/2013,,,0,0,0,64,39,39,2013,,
USC00443229,"FRONT ROYAL, VA US",20/11/2013,,,0,0,0,46,29,29,2013,,
USC00443229,"FRONT ROYAL, VA US",21/11/2013,,,0,,,44,28,32,2013,,
USC00443229,"FRONT ROYAL, VA US",22/11/2013,,,0,,,50,30,50,2013,,
USC00443229,"FRONT ROYAL, VA US",23/11/2013,,,0,,,64,40,40,2013,,
USC00443229,"FRONT ROYAL, VA US",24/11/2013,,,0,,,49,20,20,2013,,
USC00443229,"FRONT ROYAL, VA US",25/11/2013,,,0,,,29,17,18,2013,,
USC00443229,"FRONT ROYAL, VA US",26/11/2013,,,0,,,36,17,32,2013,,
USC00443229,"FRONT ROYAL, VA US",27/11/2013,,,1.55,,,34,30,30,2013,,
USC00443229,"FRONT ROYAL, VA US",28/11/2013,,,0,0,0,36,23,23,2013,,
USC00443229,"FRONT ROYAL, VA US",29/11/2013,,,0,0,0,37,22,24,2013,,
USC00443229,"FRONT ROYAL, VA US",30/11/2013,,,0,,,40,18,19,2013,,
USC00443229,"FRONT ROYAL, VA US",1/12/2013,,,0,,,35,18,23,2013,,
USC00443229,"FRONT ROYAL, VA US",2/12/2013,,,0,,,45,22,35,2013,,
USC00443229,"FRONT ROYAL, VA US",3/12/2013,,,0,,,46,33,33,2013,,
USC00443229,"FRONT ROYAL, VA US",4/12/2013,,,0,,,54,31,37,2013,,
USC00443229,"FRONT ROYAL, VA US",5/12/2013,,,0,,,57,33,51,2013,,
USC00443229,"FRONT ROYAL, VA US",6/12/2013,,,0.02,,,67,50,51,2013,,
USC00443229,"FRONT ROYAL, VA US",7/12/2013,,,1.25,,,51,34,34,2013,,
USC00443229,"FRONT ROYAL, VA US",8/12/2013,,,0,,,38,24,25,2013,,
USC00443229,"FRONT ROYAL, VA US",9/12/2013,,,2.5,2.5,,30,22,29,2013,,
USC00443229,"FRONT ROYAL, VA US",10/12/2013,,,0.07,,,34,28,31,2013,,
USC00443229,"FRONT ROYAL, VA US",11/12/2013,,,0.3,3,3,38,22,24,2013,,
USC00443229,"FRONT ROYAL, VA US",12/12/2013,,,0,,2,38,21,22,2013,,
USC00443229,"FRONT ROYAL, VA US",13/12/2013,,,0,,1,31,19,26,2013,,
USC00443229,"FRONT ROYAL, VA US",14/12/2013,,,0.2,0.2,,41,25,33,2013,,
USC00443229,"FRONT ROYAL, VA US",15/12/2013,,,0.13,1.3,1,35,28,32,2013,,
USC00443229,"FRONT ROYAL, VA US",16/12/2013,,,0,,,43,32,34,2013,,
USC00443229,"FRONT ROYAL, VA US",17/12/2013,,,0,0,1,35,29,30,2013,,
USC00443229,"FRONT ROYAL, VA US",18/12/2013,,,0,0,1,42,29,31,2013,,
USC00443229,"FRONT ROYAL, VA US",19/12/2013,,,0,,,40,26,31,2013,,
USC00443229,"FRONT ROYAL, VA US",20/12/2013,,,0,,,62,29,45,2013,,
USC00443229,"FRONT ROYAL, VA US",21/12/2013,,,0,0,0,62,41,51,2013,,
USC00443229,"FRONT ROYAL, VA US",22/12/2013,,,0,0,0,73,51,72,2013,,
USC00443229,"FRONT ROYAL, VA US",23/12/2013,,,0.3,0,0,73,59,59,2013,,
USC00443229,"FRONT ROYAL, VA US",24/12/2013,,,0.03,,,59,29,29,2013,,
USC00443229,"FRONT ROYAL, VA US",25/12/2013,,,0,,,36,17,18,2013,,
USC00443229,"FRONT ROYAL, VA US",26/12/2013,,,0,0,0,31,17,24,2013,,
USC00443229,"FRONT ROYAL, VA US",27/12/2013,,,0,0,0,45,24,26,2013,,
USC00443229,"FRONT ROYAL, VA US",28/12/2013,,,0,,,49,25,32,2013,,
USC00443229,"FRONT ROYAL, VA US",29/12/2013,,,0.08,,,56,31,39,2013,,
USC00443229,"FRONT ROYAL, VA US",30/12/2013,,,0.12,,,49,38,44,2013,,
USC00443229,"FRONT ROYAL, VA US",31/12/2013,,,0,,,45,27,27,2013,,
USC00443229,"FRONT ROYAL, VA US",2/1/2014,2,0,,,,46,27,27,2014,,
USC00443229,"FRONT ROYAL, VA US",3/1/2014,,,0.18,,,31,14,14,2014,,
USC00443229,"FRONT ROYAL, VA US",4/1/2014,,,0,,2,21,9,13,2014,,
USC00443229,"FRONT ROYAL, VA US",5/1/2014,,,0,,1,39,12,26,2014,,
USC00443229,"FRONT ROYAL, VA US",6/1/2014,,,0,,,45,23,45,2014,,
USC00443229,"FRONT ROYAL, VA US",7/1/2014,,,0,,,46,1,1,2014,,
USC00443229,"FRONT ROYAL, VA US",8/1/2014,,,0,,,16,1,5,2014,,
USC00443229,"FRONT ROYAL, VA US",9/1/2014,,,0,,,26,5,21,2014,,
USC00443229,"FRONT ROYAL, VA US",10/1/2014,,,0.05,,,35,21,31,2014,,
USC00443229,"FRONT ROYAL, VA US",11/1/2014,,,0.14,,,36,31,34,2014,,
USC00443229,"FRONT ROYAL, VA US",12/1/2014,,,0.38,,,58,33,42,2014,,
USC00443229,"FRONT ROYAL, VA US",13/01/2014,,,0,,,49,30,30,2014,,
USC00443229,"FRONT ROYAL, VA US",14/01/2014,,,0,0,0,53,30,46,2014,,
USC00443229,"FRONT ROYAL, VA US",15/01/2014,,,0.08,0,0,49,30,31,2014,,
USC00443229,"FRONT ROYAL, VA US",16/01/2014,,,0.1,1,1,45,26,26,2014,,
USC00443229,"FRONT ROYAL, VA US",17/01/2014,,,0,,,36,24,29,2014,,
USC00443229,"FRONT ROYAL, VA US",18/01/2014,,,0.1,1,1,47,23,23,2014,,
USC00443229,"FRONT ROYAL, VA US",19/01/2014,,,0,0,0,27,17,20,2014,,
USC00443229,"FRONT ROYAL, VA US",20/01/2014,,,0,0,0,44,19,33,2014,,
USC00443229,"FRONT ROYAL, VA US",21/01/2014,,,0,,,54,29,33,2014,,
USC00443229,"FRONT ROYAL, VA US",22/01/2014,,,0.21,5.5,5,33,4,5,2014,,
USC00443229,"FRONT ROYAL, VA US",23/01/2014,,,0,0,5,17,2,6,2014,,
USC00443229,"FRONT ROYAL, VA US",24/01/2014,,,0,0,5,21,5,6,2014,,
USC00443229,"FRONT ROYAL, VA US",25/01/2014,,,0,,,21,5,18,2014,,
USC00443229,"FRONT ROYAL, VA US",26/01/2014,,,0,,,34,15,15,2014,,
USC00443229,"FRONT ROYAL, VA US",27/01/2014,,,0,,,38,10,38,2014,,
USC00443229,"FRONT ROYAL, VA US",28/01/2014,,,0,,,47,7,7,2014,,
USC00443229,"FRONT ROYAL, VA US",29/01/2014,,,,1,1,13,6,7,2014,,
USC00443229,"FRONT ROYAL, VA US",30/01/2014,,,0,,,24,3,6,2014,,
USC00443229,"FRONT ROYAL, VA US",31/01/2014,,,0,,,29,4,25,2014,,
USC00443229,"FRONT ROYAL, VA US",1/2/2014,,,0,,,47,4,28,2014,,
USC00443229,"FRONT ROYAL, VA US",2/2/2014,,,0,,,50,25,47,2014,,
USC00443229,"FRONT ROYAL, VA US",3/2/2014,,,0.85,,,65,34,34,2014,,
USC00443229,"FRONT ROYAL, VA US",4/2/2014,,,0.32,,,35,27,27,2014,,
USC00443229,"FRONT ROYAL, VA US",5/2/2014,,,0.4,,,32,26,29,2014,,
USC00443229,"FRONT ROYAL, VA US",6/2/2014,,,0,,,46,24,24,2014,,
USC00443229,"FRONT ROYAL, VA US",7/2/2014,,,0,,,35,20,20,2014,,
USC00443229,"FRONT ROYAL, VA US",8/2/2014,,,0,,,40,20,24,2014,,
USC00443229,"FRONT ROYAL, VA US",9/2/2014,,,0,,,32,22,24,2014,,
USC00443229,"FRONT ROYAL, VA US",10/2/2014,,,0,,,33,23,23,2014,,
USC00443229,"FRONT ROYAL, VA US",11/2/2014,,,0,0,0,33,13,15,2014,,
USC00443229,"FRONT ROYAL, VA US",12/2/2014,,,0,0,0,30,11,13,2014,,
USC00443229,"FRONT ROYAL, VA US",13/02/2014,,,1.05,10.5,11,24,13,17,2014,,
USC00443229,"FRONT ROYAL, VA US",14/02/2014,,,0.22,3,3,38,17,36,2014,,
USC00443229,"FRONT ROYAL, VA US",15/02/2014,,,0,0,11,55,34,34,2014,,
USC00443229,"FRONT ROYAL, VA US",16/02/2014,,,0.03,0.3,11,34,24,25,2014,,
USC00443229,"FRONT ROYAL, VA US",17/02/2014,,,0,0,10,36,20,20,2014,,
USC00443229,"FRONT ROYAL, VA US",18/02/2014,,,0.09,0.9,,32,17,25,2014,,
USC00443229,"FRONT ROYAL, VA US",19/02/2014,,,0,0,6,56,24,40,2014,,
USC00443229,"FRONT ROYAL, VA US",20/02/2014,,,0,0,1,63,33,35,2014,,
USC00443229,"FRONT ROYAL, VA US",21/02/2014,,,0,0,0,52,32,50,2014,,
USC00443229,"FRONT ROYAL, VA US",22/02/2014,,,0.25,,,61,40,41,2014,,
USC00443229,"FRONT ROYAL, VA US",23/02/2014,,,0,,,61,38,50,2014,,
USC00443229,"FRONT ROYAL, VA US",24/02/2014,,,0.03,,,58,33,33,2014,,
USC00443229,"FRONT ROYAL, VA US",25/02/2014,,,0,,,42,25,25,2014,,
USC00443229,"FRONT ROYAL, VA US",27/02/2014,,,0,,,35,18,20,2014,,
USC00443229,"FRONT ROYAL, VA US",28/02/2014,,,0,,,36,7,7,2014,,
USC00443229,"FRONT ROYAL, VA US",1/3/2014,,,0,,,28,7,18,2014,,
USC00443229,"FRONT ROYAL, VA US",2/3/2014,,,0,,,44,17,44,2014,,
USC00443229,"FRONT ROYAL, VA US",3/3/2014,,,0.4,0.2,1,58,19,19,2014,,
USC00443229,"FRONT ROYAL, VA US",4/3/2014,,,,,,23,3,3,2014,,
USC00443229,"FRONT ROYAL, VA US",5/3/2014,,,0,,,30,3,15,2014,,
USC00443229,"FRONT ROYAL, VA US",6/3/2014,,,0,,2,42,14,19,2014,,
USC00443229,"FRONT ROYAL, VA US",7/3/2014,,,0,,,32,19,25,2014,,
USC00443229,"FRONT ROYAL, VA US",8/3/2014,,,0,,,42,25,28,2014,,
USC00443229,"FRONT ROYAL, VA US",9/3/2014,,,0,,,62,28,41,2014,,
USC00443229,"FRONT ROYAL, VA US",10/3/2014,,,0,,,51,36,43,2014,,
USC00443229,"FRONT ROYAL, VA US",11/3/2014,,,0,0,0,71,41,59,2014,,
USC00443229,"FRONT ROYAL, VA US",12/3/2014,,,0,0,0,65,45,48,2014,,
USC00443229,"FRONT ROYAL, VA US",13/03/2014,,,0,,,70,20,20,2014,,
USC00443229,"FRONT ROYAL, VA US",14/03/2014,,,0,,,33,17,28,2014,,
USC00443229,"FRONT ROYAL, VA US",15/03/2014,,,0,0,0,60,28,50,2014,RP,
USC00443229,"FRONT ROYAL, VA US",16/03/2014,,,0,0,0,64,36,36,2014,RP,
USC00443229,"FRONT ROYAL, VA US",17/03/2014,,,,10,10,40,22,22,2014,RP,
USC00443229,"FRONT ROYAL, VA US",18/03/2014,,,,8,8,40,21,25,2014,RP,
USC00443229,"FRONT ROYAL, VA US",19/03/2014,,,0,,3,40,25,34,2014,RP,
USC00443229,"FRONT ROYAL, VA US",20/03/2014,,,0.02,0,0,48,32,46,2014,RP,
USC00443229,"FRONT ROYAL, VA US",21/03/2014,,,0,0,0,55,37,39,2014,RP,
USC00443229,"FRONT ROYAL, VA US",22/03/2014,,,0,,,55,35,44,2014,RP,
USC00443229,"FRONT ROYAL, VA US",23/03/2014,,,0,,,70,36,36,2014,RP,
USC00443229,"FRONT ROYAL, VA US",24/03/2014,,,0,,,46,19,19,2014,RP,
USC00443229,"FRONT ROYAL, VA US",25/03/2014,,,0,,,42,18,29,2014,RP,
USC00443229,"FRONT ROYAL, VA US",26/03/2014,,,0.21,,,30,23,24,2014,RP,
USC00443229,"FRONT ROYAL, VA US",27/03/2014,,,0,,,34,19,19,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",28/03/2014,,,0,,,54,19,53,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",29/03/2014,,,0,,,65,45,49,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",30/03/2014,,,0.92,,,49,41,41,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",31/03/2014,,,0.17,,,45,33,38,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",1/4/2014,,,0,,,67,37,38,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",2/4/2014,,,0,,,68,37,51,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",3/4/2014,,,0,,,73,46,51,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",4/4/2014,,,0,,,64,50,50,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",5/4/2014,,,0.07,,,62,46,46,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",6/4/2014,,,0,,,57,31,33,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",7/4/2014,,,0,,,60,30,46,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",8/4/2014,,,0.32,0,0,46,39,45,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",9/4/2014,,,0,0,0,60,40,45,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",10/4/2014,,,0,,,65,36,41,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",11/4/2014,,,0,,,72,36,62,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",12/4/2014,,,0.12,0,0,81,49,49,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",13/04/2014,,,0,0,0,75,48,56,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",14/04/2014,,,0,0,0,83,55,63,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",15/04/2014,,,0.35,,,75,61,61,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",16/04/2014,,,0.45,,,67,27,27,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",17/04/2014,,,0,0,0,47,27,31,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",18/04/2014,,,0,0,0,56,27,36,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",19/04/2014,,,0,,,58,36,42,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",20/04/2014,,,0,,,66,41,43,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",21/04/2014,,,0,,,64,38,38,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",22/04/2014,,,0,,,71,38,59,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",23/04/2014,,,0.04,,,69,47,47,2014,RP,DP
USC00443229,"FRONT ROYAL, VA US",24/04/2014,,,0,,,59,39,39,2014,,DP
USC00443229,"FRONT ROYAL, VA US",25/04/2014,,,0,,,65,38,55,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",26/04/2014,,,0.78,,,63,49,49,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",27/04/2014,,,0,,,74,46,46,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",28/04/2014,,,0,,,68,44,48,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",29/04/2014,,,0.21,,,59,46,46,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",30/04/2014,,,1,,,50,44,46,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",1/5/2014,,,0.44,,,55,45,53,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",2/5/2014,,,0,,,77,53,53,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",3/5/2014,,,0,,,77,50,50,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",4/5/2014,,,0,,,71,50,59,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",5/5/2014,,,0,,,77,44,45,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",6/5/2014,,,0.1,0,0,61,44,48,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",7/5/2014,,,0,0,0,74,48,52,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",8/5/2014,,,0.02,,,68,50,50,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",9/5/2014,,,0,,,90,50,59,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",10/5/2014,,,0,0,0,82,58,66,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",11/5/2014,,,0,0,0,78,58,59,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",12/5/2014,,,0,0,0,82,58,64,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",13/05/2014,,,0.21,0,0,87,63,64,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",14/05/2014,,,0.55,0,0,88,63,63,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",15/05/2014,,,0,0,0,67,60,65,2014,DP,DP
USC00443229,"FRONT ROYAL, VA US",16/05/2014,,,4,0,0,75,51,52,2014,DP,DP
